Original File Name:,T:\BehavioralTasks\StimTool\DotProbe\data/DP-AAXXX-Admin_RA-run_P-2014_Oct_03_1006.csv,Time:,2014_Oct_03_1006,Parameter File:,T:\BehavioralTasks\StimTool\DotProbe\T1000_DP_ScheduleP.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10), ('TASK_END', 99)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right]
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,0.00506269804555,NA,NA,NA
NA,NA,2,4.50436263128,4.49929993324,NA,NA
0,110100,3,4.52188868077,NA,NA,NA
0,110100,4,5.52099118748,NA,NA,NA
0,110100,5,5.72160916734,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P16.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA1.bmp
0,110100,6,6.22220841275,NA,NA,NA
0,110100,7,10.2688425013,4.04663408854,1,1
1,1000110,3,11.2845017061,NA,NA,NA
1,1000110,4,12.2839660698,NA,NA,NA
1,1000110,5,12.4843134818,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P28.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA32.bmp
1,1000110,6,12.98519796,NA,NA,NA
1,1000110,7,14.3544042613,1.36920630137,-1,0
1,1000110,8,14.3730708752,NA,NA,NA
2,11110,3,18.3789955041,NA,NA,NA
2,11110,4,19.3808920453,NA,NA,NA
2,11110,5,19.5816372433,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P5.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA2.bmp
2,11110,6,20.5832144558,NA,NA,NA
2,11110,7,22.2306920707,1.64747761491,1,1
3,111011,3,23.2381975783,NA,NA,NA
3,111011,4,24.2402081393,NA,NA,NA
3,111011,5,24.4424762896,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P24.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA5.bmp
3,111011,6,25.4428271479,NA,NA,NA
3,111011,7,26.4487679082,1.00594076031,-1,1
