Original File Name:,T:\BehavioralTasks\StimTool\DotProbe\data/DP-AAXXX-Admin_RA-run_P-2014_Oct_03_0936.csv,Time:,2014_Oct_03_0936,Parameter File:,T:\BehavioralTasks\StimTool\DotProbe\T1000_DP_ScheduleP.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('TRIAL_ONSET', 3), ('CUE_ONSET', 4), ('IMAGE_ONSET', 5), ('TARGET_ONSET', 6), ('RESPONSE', 7), ('ERROR_DELAY', 8), ('BREAK_ONSET', 9), ('BREAK_END', 10), ('TASK_END', 99)],Trial Types are coded as follows: 8 bits representing [valence neut/neg/pos] [target_orientation H/V] [target_side left/right] [duration .5/1] [valenced_image left/right] [cue_orientation H/V] [cue_side left/right]
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,0.00510962579847,NA,NA,NA
NA,NA,2,6.63037794806,6.62526832226,NA,NA
0,58,3,6.6470325345,NA,NA,NA
0,58,4,7.64898003627,NA,NA,NA
0,58,5,7.84941910407,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P18.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA4.bmp
0,58,6,8.8514421302,NA,NA,NA
0,58,7,15.7431812691,6.89173913888,-1,1
1,39,3,16.7498351113,NA,NA,NA
1,39,4,17.7516366971,NA,NA,NA
1,39,5,17.9521157268,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P4.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA20.bmp
1,39,6,18.4532201788,NA,NA,NA
1,39,7,19.2564950027,0.803274823957,-1,1
2,70,3,20.2730267705,NA,NA,NA
2,70,4,21.2754776457,NA,NA,NA
2,70,5,21.4756831746,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P8.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA1.bmp
2,70,6,21.9767975254,NA,NA,NA
2,70,7,23.1618035949,1.18500606945,1,1
3,4,3,24.1808287661,NA,NA,NA
3,4,4,25.1827176082,NA,NA,NA
3,4,5,25.3832311005,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P21.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA11.bmp
3,4,6,25.8843201543,NA,NA,NA
3,4,7,27.8889817667,2.0046616124,-1,1
4,79,3,28.9067585864,NA,NA,NA
4,79,4,29.9084443193,NA,NA,NA
4,79,5,30.1089479128,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA21.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P28.bmp
4,79,6,31.1109650729,NA,NA,NA
4,79,7,32.3860720627,1.27510698978,1,1
5,122,3,33.3985878412,NA,NA,NA
5,122,4,34.4005045467,NA,NA,NA
5,122,5,34.6007969652,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA24.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P3.bmp
5,122,6,35.603119889,NA,NA,NA
5,122,7,36.3868694679,0.783749578842,-1,1
6,126,3,37.4069560129,NA,NA,NA
6,126,4,38.4087880284,NA,NA,NA
6,126,5,38.6091636704,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA10.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P19.bmp
6,126,6,39.6137020975,NA,NA,NA
6,126,7,40.6160514182,1.00234932067,-1,1
7,87,3,41.6396975066,NA,NA,NA
7,87,4,42.64606135,NA,NA,NA
7,87,5,42.846122796,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA31.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P17.bmp
7,87,6,43.345222553,NA,NA,NA
7,87,7,44.1719388898,0.826716336761,1,1
8,76,3,45.1959435356,NA,NA,NA
8,76,4,46.2020335115,NA,NA,NA
8,76,5,46.4019490416,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P1.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA27.bmp
8,76,6,47.4012051634,NA,NA,NA
8,76,7,48.4949554498,1.09375028642,-1,1
9,28,3,49.5201310897,NA,NA,NA
9,28,4,50.5262067673,NA,NA,NA
9,28,5,50.726217986,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P5.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA25.bmp
9,28,6,51.7255100369,NA,NA,NA
9,28,7,52.5476883132,0.822178276336,-1,1
10,105,3,53.5734252531,NA,NA,NA
10,105,4,54.5794070752,NA,NA,NA
10,105,5,54.7792954751,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P26.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA18.bmp
10,105,6,55.7789497495,NA,NA,NA
10,105,7,56.4736905782,0.694740828649,1,1
11,24,3,57.5024037642,NA,NA,NA
11,24,4,58.5085370016,NA,NA,NA
11,24,5,58.7087956909,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P32.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA19.bmp
11,24,6,59.7072907031,NA,NA,NA
11,24,7,60.3894677256,0.682177022485,-1,1
12,18,3,61.4127211608,NA,NA,NA
12,18,4,62.4187198475,NA,NA,NA
12,18,5,62.6187076023,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA2.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P22.bmp
12,18,6,63.1177391675,NA,NA,NA
12,18,7,64.2317292474,1.11399007991,1,1
13,110,3,65.2556081415,NA,NA,NA
13,110,4,66.2648595082,NA,NA,NA
13,110,5,66.4650151764,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA13.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P2.bmp
13,110,6,67.4668515913,NA,NA,NA
13,110,7,68.3493822584,0.882530667103,-1,1
14,29,3,69.3748610957,NA,NA,NA
14,29,4,70.3809085433,NA,NA,NA
14,29,5,70.580849737,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA28.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P6.bmp
14,29,6,71.5802176788,NA,NA,NA
14,29,7,72.3310687026,0.750851023814,-1,1
15,104,3,73.3550583169,NA,NA,NA
15,104,4,74.3635368421,NA,NA,NA
15,104,5,74.5639322818,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA7.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P25.bmp
15,104,6,75.5661144223,NA,NA,NA
15,104,7,76.2610022668,0.694887844503,1,1
16,115,3,77.2903489775,NA,NA,NA
16,115,4,78.2962006484,NA,NA,NA
16,115,5,78.4962067344,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P12.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA30.bmp
16,115,6,78.9952863271,NA,NA,NA
16,115,7,79.8225885276,0.827302200435,-1,1
17,125,3,80.8472186324,NA,NA,NA
17,125,4,81.8535945743,NA,NA,NA
17,125,5,82.0535797627,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P31.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA23.bmp
17,125,6,83.0526544061,NA,NA,NA
17,125,7,84.5685839954,1.5159295893,1,1
18,31,3,85.5924115623,NA,NA,NA
18,31,4,86.5987625738,NA,NA,NA
18,31,5,86.7985402536,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P23.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA16.bmp
18,31,6,87.7978147065,NA,NA,NA
18,31,7,88.7713610185,0.973546312011,1,1
19,96,3,89.7977105855,NA,NA,NA
19,96,4,90.8037133052,NA,NA,NA
19,96,5,91.0036856618,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P30.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA15.bmp
19,96,6,91.5027766199,NA,NA,NA
19,96,7,92.5006637711,0.997887151218,1,1
20,54,3,93.5246742829,NA,NA,NA
20,54,4,94.5355860855,NA,NA,NA
20,54,5,94.7308202055,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA22.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P11.bmp
20,54,6,95.2298697352,NA,NA,NA
20,54,7,96.553372804,1.32350306882,1,0
20,54,8,96.5816838045,NA,NA,NA
21,15,3,100.597228989,NA,NA,NA
21,15,4,101.60319798,NA,NA,NA
21,15,5,101.803242928,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA26.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P13.bmp
21,15,6,102.802430124,NA,NA,NA
21,15,7,103.760315765,0.957885640731,1,1
22,52,3,104.788725387,NA,NA,NA
22,52,4,105.79436515,NA,NA,NA
22,52,5,105.994206989,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA6.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P14.bmp
22,52,6,106.492921425,NA,NA,NA
22,52,7,107.476208912,0.983287487118,1,1
23,84,3,108.500362407,NA,NA,NA
23,84,4,109.506324431,NA,NA,NA
23,84,5,109.706204032,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA29.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P7.bmp
23,84,6,110.205902118,NA,NA,NA
23,84,7,111.395074126,1.18917200745,-1,1
24,30,3,112.419981398,NA,NA,NA
24,30,4,113.425642424,NA,NA,NA
24,30,5,113.625653643,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P15.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA5.bmp
24,30,6,114.624685758,NA,NA,NA
24,30,7,115.768777792,1.14409203412,1,1
25,49,3,116.795436056,NA,NA,NA
25,49,4,117.801657283,NA,NA,NA
25,49,5,118.001700031,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P29.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA17.bmp
25,49,6,118.500883378,NA,NA,NA
25,49,7,119.804776145,1.30389276715,1,1
26,59,3,120.828851183,NA,NA,NA
26,59,4,121.838038757,NA,NA,NA
26,59,5,122.038694866,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P9.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA8.bmp
26,59,6,123.034168171,NA,NA,NA
26,59,7,123.742446556,0.708278385699,-1,1
27,8,3,124.765777349,NA,NA,NA
27,8,4,125.772021673,NA,NA,NA
27,8,5,125.972178075,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P27.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA14.bmp
27,8,6,126.971344007,NA,NA,NA
27,8,7,127.661195551,0.689851543318,-1,1
28,56,3,128.689074669,NA,NA,NA
28,56,4,129.695184809,NA,NA,NA
28,56,5,129.894885131,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA32.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P10.bmp
28,56,6,130.894796042,NA,NA,NA
28,56,7,131.893530093,0.998734050521,1,1
29,43,3,132.91760843,NA,NA,NA
29,43,4,133.928739473,NA,NA,NA
29,43,5,134.123296073,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA12.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P16.bmp
29,43,6,135.122321956,NA,NA,NA
29,43,7,135.936389063,0.814067107422,-1,1
30,25,3,136.96021993,NA,NA,NA
30,25,4,137.968966823,NA,NA,NA
30,25,5,138.169536775,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA3.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P20.bmp
30,25,6,139.171371724,NA,NA,NA
30,25,7,139.812236925,0.640865201128,-1,1
31,13,3,140.841381993,NA,NA,NA
31,13,4,141.847600287,NA,NA,NA
31,13,5,142.047547713,NA,NA,T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/PA9.bmp T:\BehavioralTasks\StimTool\DotProbe\media/PRACTICE/P24.bmp
31,13,6,143.046828399,NA,NA,NA
31,13,7,143.844815785,0.797987385967,-1,1
